City,Restaurant,Price,Avg ratings,Total ratings,Delivery time,Chinese,North Indian,Indian,Fast Food,Beverages,Desserts,Biryani,Snacks,South Indian,Continental
0,Nic Natural Ice Creams,120.0,4.6,100,40,0,0,0,0,0,1,0,0,0,0
8,Nareshbhai Bhelwala,200.0,4.3,100,37,1,0,0,1,0,0,0,0,0,0
8,Atul Bakery,250.0,3.7,20,28,0,0,0,0,0,1,0,1,0,0
4,Ghosh Food Corner,250.0,3.9,100,68,1,1,1,0,0,0,0,1,1,0
1,Veggie Chinese,150.0,4.0,500,59,1,0,0,0,0,0,0,0,0,0
0,New Krishna Sagar,100.0,4.1,50,59,1,1,1,0,0,0,0,1,1,0
4,Shree Krishna Hot Chips,80.0,4.6,100,43,0,0,0,0,0,0,0,1,0,0
8,Pojo'S Kitchen,400.0,4.3,20,61,0,0,0,0,0,0,0,0,0,1
8,Kinaara - The Cafe,500.0,4.2,50,61,1,0,0,1,1,1,0,0,0,0
8,China Town -Chinese Food,200.0,4.2,100,35,1,0,1,0,0,0,0,0,0,0
8,Maa Paratha Center,250.0,4.4,100,45,0,0,1,1,0,0,0,0,0,0
8,Morari Restaurant,150.0,4.1,50,38,1,1,1,0,1,1,0,1,0,0
8,Hotel Maruti,200.0,4.2,1000,40,1,1,1,1,1,0,0,1,0,0
8,Radhe Restaurant,150.0,4.2,500,44,1,0,1,0,1,0,0,0,1,0
8,Creamy Heaven,150.0,4.2,100,29,0,0,0,0,1,1,0,0,0,0
8,Tulsi Restaurant,180.0,4.0,100,32,1,0,0,0,0,0,0,0,0,0
3,Shri Kailash Dairy,200.0,4.1,50,33,0,0,0,0,1,1,0,1,0,0
2,Brownie Bee The Cake Boutique,200.0,3.8,20,32,0,0,0,0,0,1,0,0,0,0
8,51 Rainbow Ice Cream,200.0,4.4,50,31,0,0,0,1,1,0,0,0,0,0
7,Santushti - Shakes & More,400.0,4.2,50,30,0,0,0,0,1,1,0,0,0,0
8,Bismillah,200.0,4.3,500,26,0,0,0,0,1,1,0,0,0,0
8,Bismillah Pav Bhaji & Fast Food,200.0,4.0,20,42,0,0,0,1,0,0,0,0,0,0
3,Skoop Ice Cream Parlour,200.0,2.9,80,45,0,0,0,0,0,1,0,0,0,0
1,Shanbhag Hotel,300.0,3.9,100,54,1,0,1,0,0,0,1,0,1,0
6,Jus Bites,250.0,2.9,80,40,0,0,0,0,0,1,0,0,0,0
6,Rajasthan Chat House,250.0,2.9,80,54,0,0,0,1,0,0,0,0,0,0
8,Neo Politan Pizza - Vesu,300.0,3.7,20,55,0,0,0,1,1,0,0,0,0,0
7,Sanman Hotel,450.0,4.1,20,36,0,0,1,0,0,0,0,0,0,0
2,Shiv Sai Bhelpuri,300.0,2.9,80,49,0,0,0,1,0,0,0,0,0,0
6,Firangi Falooda,200.0,2.9,80,65,0,0,0,1,1,1,0,0,0,0
7,Kamal'S Restaurant,350.0,3.6,20,84,1,1,1,0,0,0,0,0,0,0
6,Kolkata Express,200.0,2.9,80,46,0,0,0,1,0,0,0,0,0,0
7,Swati Snacks,900.0,4.5,500,28,0,0,1,0,0,0,0,0,0,0
1,Kamat Hotel,500.0,4.3,1000,37,0,1,1,1,0,0,0,0,1,0
8,99 Pancakes,500.0,4.5,100,45,0,0,0,0,1,1,0,0,0,0
8,Chalman Exotic Locho & Khaman,500.0,4.2,50,50,0,0,0,1,0,0,0,0,0,0
6,Millet Maagic Meal,300.0,4.5,1000,63,0,0,1,0,0,0,0,0,1,0
8,Hotel Ashish,150.0,4.0,50,44,1,0,0,0,0,0,0,0,0,0
8,Juice Factory,200.0,4.5,50,48,0,0,0,0,1,1,0,0,0,0
5,Choolah (Pure Veg),200.0,3.6,20,73,0,1,1,0,0,0,0,0,0,0
8,Shree Khodiyar Kathyawadi Dhaba,250.0,3.9,100,52,0,0,1,0,0,0,0,0,0,0
0,Sai Cafe Veg,250.0,4.3,100,54,0,0,1,0,0,0,0,0,1,0
0,Roti Ghar,400.0,4.1,1000,48,1,1,1,1,1,1,0,0,1,0
2,Jay Ma Shitala Juice Center,100.0,2.9,80,49,0,0,0,0,1,1,0,0,0,0
8,Br Pizza,250.0,3.8,20,49,0,0,0,1,0,0,0,0,0,0
8,Shakti - The Sandwich Shop,300.0,3.5,100,40,0,0,1,1,1,0,0,1,0,0
7,Legends Of Punjab By Pepperazi,700.0,4.2,20,47,0,1,1,0,0,0,0,0,0,0
8,Ashish Restaurant-Katargam,500.0,4.5,100,49,1,1,1,0,0,0,0,0,0,0
3,Chilling Adda,300.0,2.9,80,35,0,1,1,1,1,0,0,0,0,0
5,Dosa Corner,250.0,4.1,50,56,1,0,1,0,0,0,0,0,1,0
8,Shree Sai Snacks And Fast Food,200.0,4.4,500,49,0,0,1,1,1,0,0,0,1,0
3,Kalpana Bhel,100.0,4.1,20,46,0,0,0,1,0,0,0,0,0,0
8,Darshan Restaurant,500.0,3.9,20,48,0,1,1,0,0,0,0,0,0,0
0,Oye Kulcha!,200.0,2.9,80,37,0,1,1,0,0,0,0,0,1,0
3,Deepa'S Mess,200.0,4.4,100,73,0,0,1,0,0,0,0,0,0,0
4,Chennai Square,500.0,4.6,1000,59,0,0,1,0,0,0,0,0,1,0
8,Cake It Out,300.0,4.5,100,47,0,0,0,0,0,1,0,0,0,0
7,Gita Samosa Centre,250.0,4.3,100,34,0,0,0,1,0,0,0,1,0,0
8,Bs Mysore Dosa,200.0,3.8,50,44,1,0,0,1,0,0,0,0,0,0
8,B & G Food Campus,200.0,3.7,20,44,0,0,0,1,0,0,0,0,0,0
3,Ramsar Bakery,150.0,4.1,100,27,0,0,0,1,0,1,0,0,0,0
3,Ganesh Bhavan Sweets And Snacks,100.0,4.4,100,49,0,0,0,1,0,0,0,1,0,0
3,Hari Om Juice Bar,200.0,2.9,80,48,0,0,0,1,1,0,0,0,0,0
2,Food Wonder Snacks And Chaat,350.0,2.9,80,39,0,1,1,1,0,0,0,0,1,0
6,Vb Sweets And Snacks,200.0,2.9,80,64,0,0,0,0,0,0,0,1,0,0
7,Hari Om Chole Puri,300.0,4.2,100,31,0,1,1,0,0,0,0,0,0,0
7,Rudu Kathiawad,200.0,3.3,100,47,0,0,1,0,1,0,0,0,0,0
8,Chakabhai Bhelwala,100.0,4.1,50,52,0,0,0,1,0,0,0,0,0,0
5,New Punjabi Dhaba,300.0,3.3,50,47,0,1,1,0,0,0,0,0,0,0
7,Roti Da Wraps,250.0,4.1,20,44,0,0,0,1,0,0,0,1,0,0
2,Sweet Bengal,150.0,4.7,50,30,0,0,1,0,0,1,0,1,0,0
8,Shubh Laxmi,400.0,4.1,100,55,0,1,1,1,1,1,0,0,1,0
4,New Kalpana Mistanna Bhander,200.0,4.7,1000,75,0,0,0,0,0,1,0,0,0,0
4,Maharani,400.0,4.6,1000,57,0,0,0,1,0,0,0,0,0,0
3,Shri Swami Samartha Pure Veg,450.0,3.7,1000,54,1,1,1,0,0,1,1,0,0,0
1,Hotel Surabhi Udupi Veg,150.0,4.2,1000,58,0,0,1,0,0,0,0,0,1,0
0,Kapoor'S Cafe,500.0,4.1,500,51,0,1,1,0,0,0,0,0,0,0
4,Crazy 4 Cakes,200.0,3.9,20,44,0,0,0,1,0,1,0,0,0,0
1,Scoops Tiffin,100.0,4.2,100,31,0,0,1,0,0,0,0,0,1,0
1,Shree Ganesh Darshini,150.0,3.6,100,30,0,0,1,0,0,0,0,0,1,0
3,Green Signal.,500.0,4.4,20,44,1,1,1,0,0,0,0,0,0,1
5,Apni Rasoi,300.0,4.0,100,35,1,1,1,0,0,0,0,1,0,0
8,P. Hotel Bhagat Tarachand,400.0,4.1,100,39,1,1,1,0,0,0,0,0,0,0
8,Mahalakshya Live Ice Cream & Thick Shakes,150.0,4.4,500,50,0,0,0,0,1,1,0,0,0,0
5,Tite Da Dhaba,200.0,4.1,1000,64,0,1,1,0,0,0,0,0,0,0
0,Bhartiya Jalpan,270.0,4.3,500,40,0,1,1,1,1,1,0,0,0,0
8,The Galaxy Revolving Restaurant,800.0,4.3,50,58,1,1,1,1,0,0,0,0,0,0
7,Anand Bhajipav And Pulav,300.0,3.7,20,40,0,1,1,1,0,0,0,0,0,0
8,Jai Shankar Lassi,100.0,4.3,20,31,0,0,0,0,1,0,0,0,0,0
5,Banke Bihari Restaurant,300.0,3.6,100,54,0,0,0,0,0,1,0,0,0,0
8,New Maharaja Restaurant,350.0,2.9,80,48,0,0,0,1,0,0,0,0,0,0
8,Hotel Modern,300.0,4.0,100,39,1,1,1,0,1,1,0,1,0,0
3,Potoba,300.0,4.4,500,55,1,1,1,0,0,0,0,0,0,0
8,The Foodiez Point,200.0,3.9,20,46,1,0,0,0,0,0,0,0,0,0
4,New Shiv Namkeen And Sweets,150.0,4.4,50,64,0,0,1,0,0,0,0,0,0,0
7,Shriram Dabeli Vada Pav,200.0,4.4,20,37,0,0,0,1,0,0,0,0,0,0
6,Siva'S Foodie Paradise,99.0,2.9,80,55,0,0,0,1,0,0,0,0,0,0
2,Chutney Plus,300.0,3.9,20,35,0,0,1,1,0,0,0,0,1,0
2,One More Bite,200.0,2.9,80,43,0,0,0,0,0,1,0,0,0,0
8,Tulsi Restaurant Amroli,500.0,4.3,100,54,0,1,1,0,0,0,0,0,0,0
8,Happyiezz,300.0,2.9,80,47,0,0,0,1,1,0,0,1,0,0
7,Mahalaxmi Pav Bhaji,200.0,4.3,500,28,0,1,1,0,0,0,0,0,0,0
0,Yum In My Tum,200.0,3.9,500,54,1,1,1,0,1,1,0,0,0,1
8,Sonal Bhel & Fast Food,100.0,3.9,100,51,0,0,0,1,0,0,0,0,0,0
7,Honest,350.0,4.3,100,32,0,1,1,1,0,0,0,0,0,0
0,Tea Villa Cafe,1000.0,4.2,50,50,1,0,0,1,0,1,0,0,0,1
1,Hotel Akshaya,300.0,4.3,500,33,0,1,1,0,0,0,0,0,1,0
0,The Bangalore Cafe,400.0,4.1,100,40,1,1,1,0,0,1,0,0,0,0
7,Chhaswala,200.0,4.6,100,38,0,0,0,0,1,1,0,0,0,0
3,Aaoji Khhaoji,500.0,4.0,50,60,0,1,1,0,0,0,0,0,0,0
7,Jay Jalaram Parotha House,250.0,3.9,100,29,0,1,1,0,0,0,0,0,0,0
7,Jay Shree Jalaram Parotha House,200.0,2.8,20,45,0,0,1,0,0,0,0,0,0,0
1,Nic Natural Ice Creams,120.0,4.5,1000,23,0,0,0,0,0,1,0,0,0,0
8,New Taj Mahal Restaurant,180.0,3.7,100,41,1,0,0,0,0,0,0,0,0,0
2,Jeevan Boarding House,150.0,4.5,100,42,0,0,1,0,0,0,0,0,0,0
2,Cakeology,300.0,4.0,100,31,0,0,0,0,0,1,0,0,0,0
7,Jay Shree Sanskar Ice Cream And Lassi Corner,200.0,4.4,50,47,0,0,0,0,1,1,0,0,0,0
7,Prem Mewada Ice Cream,250.0,4.2,100,36,0,0,0,0,1,0,0,0,0,0
1,Seeta Fruit Juice Centre,200.0,3.4,100,37,0,0,0,0,1,0,0,0,0,0
1,Jalebiwalas Mithai Bhandar,300.0,3.8,50,38,0,0,0,0,0,1,0,0,0,0
1,Hotel Mansingh,250.0,4.0,20,38,1,1,1,0,0,0,0,0,1,0
1,Sri Balaji Mithai Bhandar,300.0,4.3,100,32,0,0,0,0,1,1,0,0,0,0
4,Sharma Jalpan,100.0,4.1,100,55,0,0,0,1,0,0,0,1,0,0
4,Kouzina Marine,1000.0,4.1,100,60,1,1,1,0,1,1,1,0,0,0
3,Cafe U N Me,400.0,2.9,80,75,0,0,0,1,1,1,0,0,0,0
6,Makers Of Milkshakes,300.0,3.8,50,59,0,0,0,0,1,1,0,0,0,0
2,Delight Punjabi Kulfi & Cold Drinks,300.0,4.3,100,47,0,0,0,0,0,1,0,0,0,0
1,Gafoor Ice Cream,200.0,3.7,20,34,0,0,0,0,0,1,0,0,0,0
6,Hotel Parijatha - G.A Road,300.0,4.4,500,55,1,1,1,0,0,0,1,0,1,0
3,The Habit,150.0,2.9,80,52,0,0,0,1,0,0,0,0,0,0
6,Sarmani Veg Restaurant,300.0,4.4,100,47,1,1,1,0,0,0,0,0,1,0
1,Simrats Dhaba,300.0,4.1,100,31,1,1,1,0,0,0,0,0,0,0
6,The Patiala House,600.0,4.3,1000,44,0,1,1,0,0,0,0,0,0,0
7,Tea Post,200.0,4.5,100,32,0,0,0,1,0,0,0,0,0,0
8,Helli & Chilli Chinese,250.0,3.9,20,61,1,0,0,0,0,0,0,0,0,0
7,Paldi Juice Corner,150.0,4.1,100,25,0,0,0,0,1,0,0,0,0,0
7,Cafe Hideout,300.0,2.9,80,50,0,0,0,1,0,0,0,0,0,0
8,Thali Junction,150.0,3.6,100,37,1,1,1,0,0,0,0,0,0,0
4,Rakshit Sweets,100.0,4.4,1000,59,0,0,0,0,0,0,0,1,0,0
4,Ice-O-Metry,250.0,3.7,20,68,0,0,0,0,0,1,0,0,0,0
3,Shri Chaturshringi Mata Snacks Center,200.0,4.2,500,40,0,0,1,0,0,0,0,0,0,0
3,Poona Food Truck,300.0,4.4,50,49,0,0,0,1,0,0,0,0,0,1
8,Best Western-Yuvraj,200.0,2.9,80,50,1,0,0,0,0,0,0,0,0,0
6,Soupman Shop,150.0,4.1,100,59,1,1,1,0,0,0,0,0,0,0
1,Makers Of Milkshakes,300.0,4.3,50,27,0,0,0,0,1,0,0,0,0,0
7,Laxmi Idli Vada Centre,200.0,3.4,20,46,1,1,1,0,0,0,0,0,1,0
7,Ashray,550.0,2.9,80,49,1,1,1,0,0,0,0,0,0,1
8,La Pino'Z Pizza,300.0,4.2,1000,32,0,0,0,0,1,1,0,1,0,0
6,Karachi Bakery And Cafe,600.0,4.4,1000,48,0,1,1,0,0,1,0,1,0,0
0,Homese Just Veg,200.0,2.9,80,52,0,1,1,1,0,0,0,0,1,0
2,Chelaram Farsan,100.0,4.4,100,48,0,0,0,0,0,0,0,1,0,0
7,Nini'S Kitchen,1000.0,4.4,100,39,0,1,1,0,0,0,0,0,0,0
7,Kutchi Karnavati,100.0,3.5,20,43,1,0,0,1,0,0,0,1,0,0
0,Vijayalakshmi Veg,100.0,4.3,100,56,1,0,1,1,0,0,0,0,1,0
8,Kutchi King,100.0,3.4,20,40,0,0,0,1,0,0,0,0,0,0
4,Banchharam'S,150.0,4.4,100,37,0,0,0,0,0,1,0,0,0,0
8,Ashish Ii Restaurant,400.0,4.5,20,33,1,1,1,0,0,0,0,0,0,0
7,Shri Chamunda Bhojnalaya & Kathiyawadi Dhaba & Punjabi,300.0,4.0,100,83,0,1,1,0,1,0,0,0,0,0
8,Hajoori'S Kulfi,150.0,2.9,80,51,0,0,0,0,0,1,0,0,0,0
3,Milan Pure Veg Restaurant,220.0,4.4,50,34,0,0,1,0,0,0,0,0,0,0
1,Balaji Papalal Mithai Wala,200.0,4.2,50,53,0,0,0,0,0,1,0,0,0,0
0,M/S. Sukhsagar Hotel Gandhinagar,200.0,4.2,50,46,0,1,1,0,0,0,0,0,0,0
5,Sgf - Spice Grill Flame (Paschim Vihar),250.0,3.7,100,54,1,1,1,1,0,0,0,0,0,0
7,Havmor - The Eatery.,400.0,4.1,20,54,0,0,0,0,1,1,0,0,0,0
0,Sendhoor Coffee,200.0,4.3,1000,46,0,0,1,0,1,0,0,0,1,0
1,Sindh Sahib,200.0,4.5,100,78,0,0,1,0,0,0,0,0,0,0
7,Jalaram Parotta House,200.0,3.9,100,37,0,1,1,0,0,0,0,0,0,0
7,Surbhi Restaurant,350.0,4.3,50,44,1,1,1,0,0,0,0,0,0,0
7,Gajanand Pauva House,200.0,4.5,100,38,0,0,0,0,0,0,0,1,0,0
8,Thakkar'S- Hotel Jalaram Kathiyawadi,200.0,4.1,100,52,1,0,1,1,0,0,0,0,1,0
7,La Patron Cafe,600.0,3.8,100,35,1,0,0,1,0,0,0,0,0,0
2,Om Sai Juice And Fast Food,250.0,3.9,50,38,0,0,0,1,1,0,0,0,0,0
7,Punjabi Point,250.0,4.1,20,45,0,1,1,0,0,0,0,0,0,0
5,Vinayak Restaurant,200.0,2.9,80,48,1,0,0,0,0,0,0,0,0,0
3,Srushti Garden (Pure Veg),300.0,3.8,50,64,0,0,1,0,0,0,0,0,0,0
6,Mr. Papdi,400.0,4.2,50,69,0,1,1,0,0,0,0,0,0,0
1,Sri Sai Raghavendra Udupi Veg,100.0,4.1,1000,45,0,0,1,0,0,0,0,0,1,0
6,Feastinn,250.0,4.4,20,51,0,1,1,0,1,0,0,0,0,0
0,Malleshwaram Dose Corner,120.0,4.4,500,54,0,0,1,0,0,0,0,1,1,0
6,Bhakshana By Paati Veedu,600.0,4.5,100,69,0,0,1,0,0,0,0,0,1,0
8,Madras Dosa Center,200.0,2.9,80,44,0,0,0,1,0,0,0,0,0,0
6,Hot Chappathies,180.0,4.1,1000,77,1,1,1,0,0,0,1,0,0,0
4,Krazy For Chocolates-Kankurgachi,300.0,4.4,100,39,0,0,0,0,0,1,0,0,0,0
2,Nic Natural Ice Creams,120.0,4.6,100,37,0,0,0,0,0,1,0,0,0,0
7,Urban Foods,100.0,2.9,20,35,1,1,1,0,0,0,0,0,0,0
5,Gurdass Man Dhaba,300.0,3.9,100,49,0,0,1,0,0,0,0,0,0,0
8,Radhakrishna Restaurant,200.0,4.2,50,29,0,1,1,0,0,0,0,0,0,0
1,Jashan Juice And Pizza One,150.0,4.2,100,32,0,0,0,0,1,0,0,0,0,0
4,Chettys Corner,200.0,4.7,50,64,0,0,0,1,0,0,0,0,0,0
5,The Waffle Co.,200.0,4.2,100,49,0,0,0,0,1,1,0,0,0,0
8,Hira Mistan & Restaurant,300.0,3.9,20,29,1,1,1,1,0,0,0,0,0,0
5,Dev Kitchen,200.0,2.9,80,50,1,1,1,0,0,0,0,0,0,1
7,Shree Krishna Cold Drinks & Dairy Farm,100.0,4.1,20,31,0,0,0,0,1,1,0,0,0,0
7,Hari Om Centre,200.0,3.8,100,39,0,1,1,0,0,0,0,0,0,0
6,Apsara Ice Creams,150.0,4.4,50,38,0,0,0,0,0,1,0,0,0,0
7,Delight,200.0,3.9,20,40,1,0,1,1,0,0,0,0,1,0
8,Cake Bonzerbites- Live Cake,300.0,4.2,100,45,0,0,0,0,0,1,0,0,0,0
5,New Durga Corner,150.0,4.1,500,40,1,0,1,0,0,0,0,0,1,0
3,Ufo Fries And Corn,300.0,3.6,20,71,0,0,0,1,1,0,0,0,0,0
6,Green Crush,85.0,4.6,50,59,0,0,0,0,1,0,0,0,0,0
6,The Cheese Cafe,250.0,4.6,20,64,0,1,1,0,0,0,0,0,0,0
8,Natraj Ice Cream,300.0,2.9,80,46,0,0,0,0,1,0,0,0,0,0
0,Kota Kachori And Falahaar,15.0,4.1,1000,50,0,1,1,0,1,1,0,1,0,0
7,Apna Adda Barbeque  Rolls And Tikkas,300.0,4.2,100,40,0,1,1,0,0,0,0,0,0,0
6,Shafi Sweets,400.0,4.3,50,51,0,0,0,0,0,1,0,1,0,0
0,Purani Dehli,300.0,3.7,50,63,1,1,1,0,1,0,0,1,0,0
7,Jay Bhavani Vadapav,150.0,3.8,100,36,0,0,0,1,1,0,0,1,0,0
8,Uncle Momos,150.0,3.4,100,38,0,0,0,1,0,0,0,0,0,0
8,Bonanza Natural Ice Cream,150.0,4.4,20,49,0,0,0,0,1,0,0,0,0,0
6,Muthamizh A/C Restaurant,250.0,4.3,500,51,0,0,1,0,0,0,0,0,1,0
8,Gopal Chinese,200.0,3.9,100,55,1,0,0,0,0,0,0,0,0,0
3,Hotel Utsav Deluxe,1000.0,2.9,80,49,0,1,1,0,0,0,0,0,1,0
7,Shree Janta Ice Cream,200.0,2.9,80,46,0,0,0,0,0,0,0,0,0,1
2,Moussestruck,150.0,4.7,20,35,0,0,0,0,0,1,0,0,0,0
6,Sree Vishnu Bhavan,200.0,4.0,500,63,0,0,1,0,0,0,0,0,1,0
4,Sharma Snacks,100.0,4.2,1000,66,0,0,0,0,1,0,0,0,0,0
3,Chill Out,300.0,4.0,20,67,0,0,0,1,1,0,0,0,0,0
4,The Bang Onn Cafe,250.0,4.0,20,78,1,0,0,0,1,0,0,0,0,1
2,Sai Sandwich Centre,300.0,4.4,100,51,0,0,0,1,0,0,0,0,0,0
8,Kailash Fast Food,150.0,2.9,80,61,0,0,0,1,0,0,0,0,0,0
3,Kod - King Of Desserts And Waffles,200.0,2.9,80,37,0,0,0,0,1,1,0,0,0,0
6,Tosamania,250.0,2.9,80,75,0,0,1,0,0,0,0,0,1,0
0,Marwadi Chaat & Tiffin Services Shanti Nagar,300.0,3.9,100,37,0,1,1,0,0,0,0,0,0,0
0,Antarastriya,200.0,2.9,80,53,1,0,0,0,0,0,0,0,0,0
6,Akshaya Veg Restaurant,150.0,3.9,100,45,0,0,1,0,0,0,0,0,0,0
8,Ifruit,200.0,2.9,80,67,0,0,0,1,0,1,0,0,0,0
7,Lakhiya Fast Food,200.0,2.9,80,72,0,0,1,0,0,0,0,0,1,0
2,Dessert Junction,200.0,3.7,20,54,0,0,0,0,0,1,0,0,0,0
4,Crazy 4 Cakes - Ganesh Talkies,200.0,4.0,50,38,0,0,0,1,0,1,0,0,0,0
8,Taiyar Pan Center,50.0,4.6,20,37,0,0,0,0,0,1,0,0,0,0
3,Shanti Swayampakghar,250.0,4.2,50,68,0,1,1,0,0,0,0,0,0,0
3,Shakezone,250.0,2.9,80,52,0,0,0,0,1,1,0,0,0,0
7,Taste Of Mumbai-Bombay Street Cafe,450.0,3.9,20,35,0,0,1,0,1,0,0,0,1,0
3,Anna Idli,300.0,4.0,100,37,0,0,1,0,0,0,0,0,1,0
3,Sonu Shakewala,300.0,2.9,80,60,0,0,0,0,1,0,0,0,0,0
3,Uncle Da Dhaba,500.0,2.9,80,64,0,1,1,0,0,0,0,0,0,0
3,Granny Ammaas Cake,300.0,4.1,20,34,0,0,0,0,0,1,0,0,0,0
8,Bismillah B Blast,200.0,4.0,100,52,0,0,0,0,1,0,0,0,0,0
1,Sri Balaji Prithviraj Family Dhaba,400.0,3.9,1000,29,1,1,1,0,0,0,0,0,0,0
3,Cafe Rudra,200.0,2.9,80,47,0,0,0,1,0,0,0,0,0,0
8,Madhav Restaurant,200.0,3.3,20,41,0,1,1,0,0,0,0,0,0,0
6,Mm Cafe Point,100.0,2.9,80,80,0,0,0,0,1,0,0,1,0,0
4,Punjabi Paratha,150.0,4.4,100,60,0,0,1,0,0,0,0,0,0,0
4,Krazzy For Ice Cream Sundae,350.0,3.6,20,63,0,0,0,0,1,1,0,0,0,0
7,Pragati The Restaurant And Banquet,500.0,2.9,80,55,1,1,1,0,0,0,0,0,0,0
1,Sri Udupi Grand,300.0,4.2,100,50,1,0,1,0,0,0,0,0,1,0
0,Sattvam,1200.0,4.2,100,52,1,1,1,0,0,1,0,0,1,1
7,Jalaram Parotha House,450.0,3.9,20,28,0,1,1,0,0,0,0,0,0,0
8,Cake Bakebon- Live Cake,400.0,4.4,50,49,0,0,0,0,0,1,0,0,0,0
8,Amritsari Zaika,250.0,3.9,50,47,0,1,1,0,0,0,0,0,0,0
8,Daddy'S Cake,450.0,4.4,100,52,0,0,0,0,0,1,0,0,0,0
0,Patio 805,300.0,3.5,20,53,0,0,0,1,0,0,0,0,0,0
1,Jain Kitchen Pure Veg Restaurant,200.0,4.1,100,38,1,1,1,0,0,0,0,0,0,0
6,Shree Maa Inti Devi Chat,200.0,3.6,20,40,0,0,0,0,0,0,0,1,0,0
5,Haldiram'S (Tilak Nagar),450.0,4.4,1000,76,0,1,1,0,0,1,0,0,0,0
5,Samose Wale,150.0,4.1,20,70,0,0,0,0,0,0,0,1,0,0
6,Jugalbhandhi,1200.0,2.9,80,58,0,1,1,0,0,0,0,0,0,1
8,Om Sai Fast Food,250.0,3.8,20,39,0,0,0,1,1,0,0,0,0,0
5,Aggarwal Standard Sweets,250.0,3.8,100,72,0,0,0,0,0,0,0,1,0,0
6,The Sandwich Shop,200.0,4.1,20,75,0,0,1,1,0,0,0,0,0,0
8,Laddu Gopal Sweets & Fast Food,200.0,3.8,500,40,1,1,1,0,0,0,0,0,1,0
7,Bombay Gulalwadi Bhajipav-Manek Chowk,200.0,2.9,80,44,0,0,0,1,0,0,0,0,0,0
8,Hotel Shiv Shakti,150.0,3.6,100,49,1,1,1,0,1,1,0,1,0,0
4,The London Shakes And Cafe,300.0,4.1,50,40,0,0,0,1,1,1,0,1,0,0
6,Frozen Bottle,250.0,4.2,100,69,0,0,0,0,1,1,0,0,0,0
0,Bhartiya Jalpan - Sweets Dry Fruit And Savouries,300.0,3.8,20,36,0,0,1,0,0,0,0,0,0,0
1,Sri Siddhi Vinayaka Tiffins And Meals,100.0,4.3,1000,46,0,0,1,0,0,0,0,0,1,0
7,Shree Ambika Ma,200.0,3.0,20,77,1,1,1,0,0,0,0,0,1,0
3,Yenna Dosa,300.0,4.5,500,55,0,0,1,0,0,0,0,0,1,0
7,Ashapura Fast Food,200.0,2.9,80,36,0,0,1,1,0,0,0,0,1,0
7,Mahalaxmi Bhaji Pav Center (Main Bazar) -Manek Chowk,200.0,4.5,50,39,0,0,0,1,0,0,0,0,0,0
8,Navjeevan Hotel,200.0,3.4,500,44,0,1,1,0,0,0,0,0,0,0
8,Gayatri Bakery & Cake Shop,300.0,4.1,20,51,0,0,0,0,0,1,0,0,0,0
8,Baskin Robbins,200.0,2.9,80,39,0,0,0,0,0,1,0,0,0,0
1,Temptations,200.0,4.4,100,31,0,0,0,0,1,1,0,0,0,0
7,Dangee Dums,400.0,2.9,80,44,0,0,0,0,0,1,0,0,0,0
2,Shree Krishna Chhaya,400.0,4.3,100,54,1,1,1,1,0,0,0,0,1,0
7,Happy Sugar,350.0,2.8,20,46,0,0,0,0,1,1,0,0,0,0
7,Ahmedabad Fast Food,200.0,2.9,80,44,1,0,0,1,0,0,0,0,0,0
3,Sam'S Cafe & Cake Shop,250.0,2.9,80,68,0,0,0,1,0,0,0,0,0,1
1,Cream Stone,250.0,4.4,1000,31,0,0,0,0,1,1,0,0,0,0
7,Hotel Chatako,250.0,3.0,20,51,1,1,1,0,0,0,0,0,0,0
6,Chatpata Chat House,150.0,4.1,50,44,0,0,1,0,0,1,0,0,1,0
0,Happy Platter,300.0,4.0,100,56,1,0,0,0,0,0,0,1,0,0
1,Bhoomi Foods,65.0,4.4,50,62,0,0,1,0,0,0,0,0,1,0
1,Om Best Paratha,200.0,4.0,1000,37,0,1,1,0,0,0,0,0,0,0
8,Jalaram Restaurant -Udhna,350.0,3.9,100,26,1,0,0,0,0,0,0,0,0,0
7,Maharaj Samosa Center,150.0,3.9,100,40,0,0,0,0,0,0,0,1,0,0
0,Udta Punjab Cafe,150.0,2.9,80,48,0,1,1,0,0,0,0,0,0,0
8,S Kumar Sandwich Amroli,150.0,4.5,50,58,0,0,0,1,0,0,0,0,0,0
7,Meal Box Ambawadi,200.0,3.0,20,38,1,1,1,0,0,0,0,0,0,0
7,Apunka Adda,200.0,4.2,20,52,0,0,0,1,1,0,0,1,0,0
7,Mealbox Ambawadi,200.0,2.8,20,39,1,1,1,0,0,0,0,0,0,0
1,Hitex Santosh Family Dhaba,300.0,3.7,500,68,0,1,1,0,0,0,0,0,0,0
7,Umiya Annapurna Kathiyawadi,250.0,3.9,50,51,0,1,1,0,0,0,0,0,0,0
0,Shree Veerabhadreshwara Rotti Holige Mane,200.0,4.1,100,56,0,0,1,0,0,0,0,0,1,0
6,Lassi Shop,99.0,4.2,500,67,0,0,0,0,0,1,0,0,0,0
7,Matel Restaurant,300.0,4.1,50,50,0,1,1,0,0,0,0,0,0,0
0,Sreeraj Lassi Bar,250.0,4.2,20,35,0,0,0,0,0,1,0,0,0,0
5,Shri Balaji Rasoi,250.0,3.9,50,37,0,1,1,0,0,0,0,0,0,0
